#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PTGES3	RPS28	9606.ENSP00000482075	9606.ENSP00000472469	0	0	0	0	0.494	0	0	0	0.494
PTPRC	SYP	9606.ENSP00000411355	9606.ENSP00000263233	0	0	0	0	0	0.066	0	0.602	0.612
PTPRC	THY1	9606.ENSP00000411355	9606.ENSP00000284240	0	0	0	0	0	0	0	0.918	0.918
PTPRC	UCHL1	9606.ENSP00000411355	9606.ENSP00000284440	0	0	0	0	0	0	0	0.598	0.598
PTPRC	TUBB	9606.ENSP00000411355	9606.ENSP00000339001	0	0	0	0	0	0.076	0	0.459	0.478
PTPRC	TFRC	9606.ENSP00000411355	9606.ENSP00000353224	0	0	0	0	0	0	0	0.803	0.804
PTPRC	S100A9	9606.ENSP00000411355	9606.ENSP00000357727	0	0	0	0	0.201	0	0	0.390	0.492
PTPRC	SPP1	9606.ENSP00000411355	9606.ENSP00000378517	0	0	0	0	0.062	0	0	0.587	0.596
PTPRC	SIRPA	9606.ENSP00000411355	9606.ENSP00000382941	0	0	0	0	0.063	0.078	0	0.671	0.691
PTPRC	VIM	9606.ENSP00000411355	9606.ENSP00000446007	0	0	0	0	0.062	0.058	0	0.432	0.454
PTPRZ1	VCAN	9606.ENSP00000377047	9606.ENSP00000265077	0	0	0	0	0.069	0	0	0.771	0.778
PTPRZ1	TNC	9606.ENSP00000377047	9606.ENSP00000265131	0	0	0	0	0.049	0.392	0	0.193	0.493
PTPRZ1	RTN4	9606.ENSP00000377047	9606.ENSP00000337838	0	0	0	0	0.065	0.058	0	0.392	0.418
PTPRZ1	TNR	9606.ENSP00000377047	9606.ENSP00000356646	0	0	0	0	0.139	0.400	0	0.055	0.470
PTPRZ1	TTYH1	9606.ENSP00000377047	9606.ENSP00000365714	0	0	0	0	0.231	0	0	0.291	0.432
PTRH2	VDAC1	9606.ENSP00000464327	9606.ENSP00000265333	0	0	0	0	0.101	0	0.900	0	0.906
PTRH2	VDAC2	9606.ENSP00000464327	9606.ENSP00000361635	0	0	0	0	0.081	0	0.900	0.075	0.907
PTRH2	VDAC3	9606.ENSP00000464327	9606.ENSP00000428845	0	0	0	0	0.062	0	0.900	0.048	0.902
PTX3	SPP1	9606.ENSP00000295927	9606.ENSP00000378517	0	0	0	0	0.062	0	0	0.391	0.404
PTX3	SLC2A5	9606.ENSP00000295927	9606.ENSP00000366641	0	0	0	0	0	0	0	0.428	0.428
PURA	STX1B	9606.ENSP00000332706	9606.ENSP00000215095	0	0	0	0	0	0	0	0.411	0.411
PURA	STX1A	9606.ENSP00000332706	9606.ENSP00000222812	0	0	0	0	0	0	0	0.465	0.465
PURA	XRCC5	9606.ENSP00000332706	9606.ENSP00000375978	0	0	0	0	0	0	0	0.416	0.416
PURA	VCP	9606.ENSP00000332706	9606.ENSP00000351777	0	0	0	0	0.053	0.360	0	0.220	0.486
RAB10	RALA	9606.ENSP00000264710	9606.ENSP00000005257	0	0	0.438	0.788	0.105	0.171	0.900	0.446	0.933
RAB10	VAMP3	9606.ENSP00000264710	9606.ENSP00000054666	0	0	0	0	0.087	0.114	0	0.383	0.457
RAB10	SNAP25	9606.ENSP00000264710	9606.ENSP00000254976	0	0	0	0	0.062	0.343	0	0.206	0.468
RAB10	YWHAE	9606.ENSP00000264710	9606.ENSP00000264335	0	0	0	0	0.089	0.064	0.650	0.100	0.695
RAB10	SEC22B	9606.ENSP00000264710	9606.ENSP00000463393	0	0	0	0	0.063	0.104	0	0.355	0.411
RAB10	SLC2A1	9606.ENSP00000264710	9606.ENSP00000416293	0	0	0	0	0.062	0.255	0	0.238	0.421
RAB10	STXBP1	9606.ENSP00000264710	9606.ENSP00000362399	0	0	0	0	0.062	0.287	0	0.207	0.423
RAB10	TMED7	9606.ENSP00000264710	9606.ENSP00000405926	0	0	0	0	0.078	0	0	0.407	0.430
RAB10	RAP2B	9606.ENSP00000264710	9606.ENSP00000319096	0	0	0.425	0.792	0.242	0.171	0	0.326	0.436
RAB10	RAB7A	9606.ENSP00000264710	9606.ENSP00000265062	0	0	0.437	0.858	0.101	0.272	0	0.879	0.437
RAB10	TFRC	9606.ENSP00000264710	9606.ENSP00000353224	0	0	0	0	0.062	0	0	0.434	0.447
RAB10	SLC3A2	9606.ENSP00000264710	9606.ENSP00000367123	0	0	0	0	0.062	0.368	0	0.173	0.466
RAB10	RAB11B	9606.ENSP00000264710	9606.ENSP00000333547	0	0	0.443	0.918	0.317	0.220	0	0.616	0.490
RAB10	RAB18	9606.ENSP00000264710	9606.ENSP00000478479	0	0	0.424	0.885	0.064	0.417	0	0.836	0.508
RAB10	VPS45	9606.ENSP00000264710	9606.ENSP00000358126	0	0	0	0	0.062	0.244	0	0.375	0.518
RAB10	RAB5C	9606.ENSP00000264710	9606.ENSP00000447053	0	0	0.445	0.875	0.144	0.488	0	0.728	0.606
RAB10	YWHAQ	9606.ENSP00000264710	9606.ENSP00000371267	0	0	0	0	0.083	0.064	0.650	0.057	0.679
RAB10	YWHAZ	9606.ENSP00000264710	9606.ENSP00000379287	0	0	0	0	0.188	0.064	0.650	0.076	0.721
RAB10	RAB14	9606.ENSP00000264710	9606.ENSP00000362946	0	0	0.441	0.903	0.135	0.164	0.600	0.863	0.723
RAB10	STXBP3	9606.ENSP00000264710	9606.ENSP00000359025	0	0	0	0	0.089	0.287	0.650	0.381	0.840
RAB10	RAB8A	9606.ENSP00000264710	9606.ENSP00000300935	0	0	0.445	0.968	0.131	0.612	0.600	0.941	0.859
RAB11B	RAB7A	9606.ENSP00000333547	9606.ENSP00000265062	0	0	0.442	0.856	0.141	0.803	0	0.621	0.848
RAB11B	UQCRC2	9606.ENSP00000333547	9606.ENSP00000268379	0	0	0	0	0	0.056	0	0.423	0.432
RAB11B	RAB8A	9606.ENSP00000333547	9606.ENSP00000300935	0	0	0.444	0.913	0.184	0.842	0	0.533	0.876
RAB11B	RAB6A	9606.ENSP00000333547	9606.ENSP00000311449	0	0	0.444	0.861	0.227	0.739	0	0.507	0.815
RAB11B	RAB8B	9606.ENSP00000333547	9606.ENSP00000312734	0	0	0.443	0.920	0.079	0.605	0	0.428	0.645
RAB11B	VAMP1	9606.ENSP00000333547	9606.ENSP00000379602	0	0	0	0	0	0.111	0	0.390	0.435
RAB11B	RAB14	9606.ENSP00000333547	9606.ENSP00000362946	0	0	0.436	0.914	0.505	0	0	0.432	0.539
RAB11B	VPS45	9606.ENSP00000333547	9606.ENSP00000358126	0	0	0	0	0	0.077	0	0.530	0.548
RAB11B	RAB5B	9606.ENSP00000333547	9606.ENSP00000353444	0	0	0.446	0.887	0.156	0.576	0	0.303	0.656
RAB11B	RAB5C	9606.ENSP00000333547	9606.ENSP00000447053	0	0	0.446	0.889	0.252	0.645	0	0.365	0.746
RAB11B	RAB1A	9606.ENSP00000333547	9606.ENSP00000387286	0	0	0.442	0.922	0.120	0.882	0	0.923	0.903
RAB14	RALA	9606.ENSP00000362946	9606.ENSP00000005257	0	0	0.434	0.786	0.149	0	0.900	0.166	0.921
RAB14	YWHAE	9606.ENSP00000362946	9606.ENSP00000264335	0	0	0	0	0.049	0.136	0.650	0.143	0.720
RAB14	RAB7A	9606.ENSP00000362946	9606.ENSP00000265062	0	0	0.426	0.826	0.200	0.135	0	0.864	0.429
RAB14	VDAC1	9606.ENSP00000362946	9606.ENSP00000265333	0	0	0	0	0	0.061	0	0.449	0.461
RAB14	RAB8A	9606.ENSP00000362946	9606.ENSP00000300935	0	0	0.440	0.903	0.094	0.164	0.600	0.780	0.707
RAB14	TMED10	9606.ENSP00000362946	9606.ENSP00000303145	0	0	0	0	0.195	0.071	0	0.288	0.421
RAB14	RAB6A	9606.ENSP00000362946	9606.ENSP00000311449	0	0	0.433	0.863	0.219	0.152	0	0.718	0.411
RAB14	RAB4A	9606.ENSP00000362946	9606.ENSP00000355651	0	0	0.436	0.956	0.062	0	0.600	0.750	0.628
RAB14	STXBP3	9606.ENSP00000362946	9606.ENSP00000359025	0	0	0	0	0.049	0.077	0.650	0.334	0.768
RAB14	STX12	9606.ENSP00000362946	9606.ENSP00000363054	0	0	0	0	0.068	0.128	0	0.325	0.404
RAB14	RAB5C	9606.ENSP00000362946	9606.ENSP00000447053	0	0	0.441	0.871	0.189	0.245	0	0.558	0.437
RAB14	YWHAQ	9606.ENSP00000362946	9606.ENSP00000371267	0	0	0	0	0.048	0.136	0.650	0.124	0.714
RAB14	YWHAZ	9606.ENSP00000362946	9606.ENSP00000379287	0	0	0	0	0.100	0.136	0.650	0.245	0.767
RAB18	RAB8A	9606.ENSP00000478479	9606.ENSP00000300935	0	0	0.431	0.870	0.062	0.556	0	0.655	0.623
RAB18	RAB6A	9606.ENSP00000478479	9606.ENSP00000311449	0	0	0.420	0.828	0.123	0	0.900	0.731	0.925
RAB18	RAB8B	9606.ENSP00000478479	9606.ENSP00000312734	0	0	0.431	0.879	0.097	0.417	0	0.484	0.507
RAB18	TUFM	9606.ENSP00000478479	9606.ENSP00000322439	0	0	0	0	0	0	0	0.461	0.461
RAB18	RAB1A	9606.ENSP00000478479	9606.ENSP00000387286	0	0	0.426	0.889	0.186	0.209	0	0.694	0.407
RAB18	SEC22B	9606.ENSP00000478479	9606.ENSP00000463393	0	0	0	0	0.066	0	0	0.393	0.409
RAB1A	VAMP3	9606.ENSP00000387286	9606.ENSP00000054666	0	0	0	0	0.086	0.155	0	0.361	0.464
RAB1A	RAB2A	9606.ENSP00000387286	9606.ENSP00000262646	0	0	0.438	0.928	0.209	0.437	0.650	0.755	0.844
RAB1A	RAB7A	9606.ENSP00000387286	9606.ENSP00000265062	0	0	0.437	0.851	0.380	0.930	0	0.837	0.962
RAB1A	UQCRC2	9606.ENSP00000387286	9606.ENSP00000268379	0	0	0	0	0.062	0.298	0	0.252	0.464
RAB1A	RPN1	9606.ENSP00000387286	9606.ENSP00000296255	0	0	0	0	0.147	0.272	0	0.263	0.503
RAB1A	RAB8A	9606.ENSP00000387286	9606.ENSP00000300935	0	0	0.445	0.951	0.143	0.897	0	0.807	0.913
RAB1A	TMED10	9606.ENSP00000387286	9606.ENSP00000303145	0	0	0	0	0.146	0.307	0.600	0.280	0.806
RAB1A	RAB6A	9606.ENSP00000387286	9606.ENSP00000311449	0	0	0.443	0.875	0.143	0.734	0	0.797	0.797
RAB1A	RAB8B	9606.ENSP00000387286	9606.ENSP00000312734	0	0	0.445	0.951	0.146	0.692	0	0.747	0.741
RAB1A	VAPA	9606.ENSP00000387286	9606.ENSP00000345656	0	0	0	0	0.063	0.272	0	0.208	0.413
RAB1A	SPTBN1	9606.ENSP00000387286	9606.ENSP00000349259	0	0	0	0	0.067	0	0.600	0	0.610
RAB1A	RAB5B	9606.ENSP00000387286	9606.ENSP00000353444	0	0	0.445	0.904	0.115	0.286	0	0.679	0.408
RAB1A	SPTA1	9606.ENSP00000387286	9606.ENSP00000357129	0	0	0	0	0	0	0.600	0.067	0.610
RAB1A	VPS45	9606.ENSP00000387286	9606.ENSP00000358126	0	0	0	0	0.094	0.246	0	0.367	0.530
RAB1A	STXBP3	9606.ENSP00000387286	9606.ENSP00000359025	0	0	0	0	0.102	0.268	0	0.223	0.445
RAB1A	SURF4	9606.ENSP00000387286	9606.ENSP00000361057	0	0	0	0	0.089	0.056	0.600	0.298	0.726
RAB1A	SPTAN1	9606.ENSP00000387286	9606.ENSP00000361824	0	0	0	0	0	0	0.600	0.085	0.618
RAB1A	STXBP1	9606.ENSP00000387286	9606.ENSP00000362399	0	0	0	0	0.102	0.530	0	0.452	0.748
RAB1A	STX12	9606.ENSP00000387286	9606.ENSP00000363054	0	0	0	0	0.117	0.319	0	0.331	0.563
RAB1A	RAB9A	9606.ENSP00000387286	9606.ENSP00000420127	0	0	0.444	0.852	0.112	0.247	0	0.599	0.402
RAB1A	RER1	9606.ENSP00000387286	9606.ENSP00000475168	0	0	0	0	0.172	0.272	0	0.298	0.540
RAB1A	RAB5C	9606.ENSP00000387286	9606.ENSP00000447053	0	0	0.445	0.908	0.280	0.367	0	0.657	0.571
RAB1A	SERPINA1	9606.ENSP00000387286	9606.ENSP00000416066	0	0	0	0	0	0	0.600	0	0.600
RAB1A	SPTB	9606.ENSP00000387286	9606.ENSP00000451752	0	0	0	0	0.067	0	0.600	0.048	0.613
RAB1A	TMED7	9606.ENSP00000387286	9606.ENSP00000405926	0	0	0	0	0.165	0	0.600	0.058	0.658
RAB1A	SEC22B	9606.ENSP00000387286	9606.ENSP00000463393	0	0	0	0	0.146	0.384	0.600	0.697	0.927
RAB21	TMED10	9606.ENSP00000261263	9606.ENSP00000303145	0	0	0	0	0.145	0	0	0.346	0.417
RAB21	SEC22B	9606.ENSP00000261263	9606.ENSP00000463393	0	0	0	0	0.308	0.106	0	0.201	0.462
RAB2A	SDCBP	9606.ENSP00000262646	9606.ENSP00000260130	0	0	0	0	0.109	0.077	0	0.443	0.502
RAB2A	SEC22B	9606.ENSP00000262646	9606.ENSP00000463393	0	0	0	0	0.066	0.111	0	0.345	0.409
RAB2A	RAB5C	9606.ENSP00000262646	9606.ENSP00000447053	0	0	0.439	0.886	0.107	0.369	0	0.586	0.477
RAB2A	RAB5B	9606.ENSP00000262646	9606.ENSP00000353444	0	0	0.438	0.884	0.093	0.616	0	0.643	0.679
RAB2A	RAB6A	9606.ENSP00000262646	9606.ENSP00000311449	0	0	0.432	0.879	0.169	0.716	0	0.798	0.788
RAB2A	RAB7A	9606.ENSP00000262646	9606.ENSP00000265062	0	0	0.427	0.850	0.110	0.738	0	0.823	0.799
RAB31	RAB8A	9606.ENSP00000461945	9606.ENSP00000300935	0	0	0.443	0.879	0.062	0.330	0	0.621	0.423
RAB31	VAPA	9606.ENSP00000461945	9606.ENSP00000345656	0	0	0	0	0.083	0	0	0.683	0.697
RAB31	VPS45	9606.ENSP00000461945	9606.ENSP00000358126	0	0	0	0	0.065	0.224	0	0.261	0.416
RAB3A	VAMP3	9606.ENSP00000222256	9606.ENSP00000054666	0	0	0	0	0	0	0	0.499	0.499
RAB3A	STX1B	9606.ENSP00000222256	9606.ENSP00000215095	0	0	0	0	0.195	0	0	0.578	0.646
RAB3A	SLC17A7	9606.ENSP00000222256	9606.ENSP00000221485	0	0	0	0	0.298	0	0.800	0.484	0.921
RAB3A	VAPA	9606.ENSP00000222256	9606.ENSP00000345656	0	0	0	0	0.064	0	0	0.458	0.471
RAB3A	SH3GL2	9606.ENSP00000222256	9606.ENSP00000369981	0	0	0	0	0.326	0	0	0.325	0.525
RAB3A	SYNGR1	9606.ENSP00000222256	9606.ENSP00000332287	0	0	0	0	0.263	0	0	0.403	0.542
RAB3A	SEPT5	9606.ENSP00000222256	9606.ENSP00000391311	0	0	0	0	0.217	0	0	0.443	0.545
RAB3A	SNAP91	9606.ENSP00000222256	9606.ENSP00000400459	0	0	0	0	0.361	0	0	0.407	0.605
RAB3A	SYNGR3	9606.ENSP00000222256	9606.ENSP00000248121	0	0	0	0	0.298	0	0	0.485	0.623
RAB3A	VAMP1	9606.ENSP00000222256	9606.ENSP00000379602	0	0	0	0	0.107	0	0	0.702	0.722
RAB3A	SYP	9606.ENSP00000222256	9606.ENSP00000263233	0	0	0	0	0.231	0.176	0	0.655	0.762
RAB3A	SV2A	9606.ENSP00000222256	9606.ENSP00000358142	0	0	0	0	0.154	0	0	0.774	0.801
RAB3A	STX1A	9606.ENSP00000222256	9606.ENSP00000222812	0	0	0	0	0.161	0	0.600	0.761	0.913
RAB3A	SYN1	9606.ENSP00000222256	9606.ENSP00000295987	0	0	0	0	0.397	0.153	0.600	0.726	0.936
RAB3A	SNAP25	9606.ENSP00000222256	9606.ENSP00000254976	0	0	0	0	0.413	0	0.600	0.776	0.943
RAB3A	STXBP1	9606.ENSP00000222256	9606.ENSP00000362399	0	0	0	0	0.233	0	0.600	0.892	0.964
RAB3A	SYT1	9606.ENSP00000222256	9606.ENSP00000261205	0	0	0	0	0.331	0.056	0.800	0.813	0.973
RAB4A	RALA	9606.ENSP00000355651	9606.ENSP00000005257	0	0	0.431	0.779	0	0	0.650	0.272	0.698
RAB4A	VAMP3	9606.ENSP00000355651	9606.ENSP00000054666	0	0	0	0	0	0.111	0	0.571	0.602
RAB4A	RAB7A	9606.ENSP00000355651	9606.ENSP00000265062	0	0	0.432	0.836	0.083	0.245	0	0.891	0.424
RAB4A	TFRC	9606.ENSP00000355651	9606.ENSP00000353224	0	0	0	0	0	0.056	0	0.810	0.813
RAB4A	STX12	9606.ENSP00000355651	9606.ENSP00000363054	0	0	0	0	0.062	0.128	0	0.396	0.463
RAB4A	VPS45	9606.ENSP00000355651	9606.ENSP00000358126	0	0	0	0	0.062	0.077	0	0.486	0.517
RAB5B	RALA	9606.ENSP00000353444	9606.ENSP00000005257	0	0	0.443	0.802	0.320	0.073	0	0.171	0.413
RAB5B	RAB7A	9606.ENSP00000353444	9606.ENSP00000265062	0	0	0.441	0.856	0.206	0.778	0	0.804	0.847
RAB5B	RAB8A	9606.ENSP00000353444	9606.ENSP00000300935	0	0	0.444	0.881	0.094	0.598	0	0.637	0.666
RAB5B	RAB6A	9606.ENSP00000353444	9606.ENSP00000311449	0	0	0.442	0.899	0.511	0.143	0	0.631	0.608
RAB5B	STX12	9606.ENSP00000353444	9606.ENSP00000363054	0	0	0	0	0.084	0.056	0	0.416	0.452
RAB5B	VPS45	9606.ENSP00000353444	9606.ENSP00000358126	0	0	0	0	0.065	0.234	0	0.478	0.593
RAB5B	RAB5C	9606.ENSP00000353444	9606.ENSP00000447053	0	0	0.449	0.980	0.108	0.065	0.800	0.769	0.822
RAB5C	VAMP3	9606.ENSP00000447053	9606.ENSP00000054666	0	0	0	0	0.128	0	0	0.417	0.471
RAB5C	SORT1	9606.ENSP00000447053	9606.ENSP00000256637	0	0	0	0	0.062	0.101	0.900	0.301	0.933
RAB5C	RAB7A	9606.ENSP00000447053	9606.ENSP00000265062	0	0	0.442	0.857	0.286	0.775	0	0.794	0.860
RAB5C	RAB8A	9606.ENSP00000447053	9606.ENSP00000300935	0	0	0.445	0.880	0.100	0.726	0	0.557	0.771
RAB5C	RAB8B	9606.ENSP00000447053	9606.ENSP00000312734	0	0	0.445	0.885	0.100	0.726	0	0.550	0.770
RAB5C	VAPA	9606.ENSP00000447053	9606.ENSP00000345656	0	0	0	0	0.085	0.272	0	0.218	0.434
RAB5C	TFRC	9606.ENSP00000447053	9606.ENSP00000353224	0	0	0	0	0	0.131	0.600	0.309	0.738
RAB5C	VPS45	9606.ENSP00000447053	9606.ENSP00000358126	0	0	0	0	0.065	0.234	0	0.498	0.609
RAB5C	STXBP1	9606.ENSP00000447053	9606.ENSP00000362399	0	0	0	0	0.057	0.224	0	0.294	0.439
RAB5C	STX12	9606.ENSP00000447053	9606.ENSP00000363054	0	0	0	0	0.086	0.056	0	0.360	0.400
RAB5C	SH3GL2	9606.ENSP00000447053	9606.ENSP00000369981	0	0	0	0	0	0	0.600	0.143	0.642
RAB6A	RALA	9606.ENSP00000311449	9606.ENSP00000005257	0	0	0.429	0.814	0.440	0.152	0	0.363	0.571
RAB6A	VAMP3	9606.ENSP00000311449	9606.ENSP00000054666	0	0	0	0	0.094	0.177	0	0.443	0.549
RAB6A	RAB7A	9606.ENSP00000311449	9606.ENSP00000265062	0	0	0.441	0.848	0.270	0.226	0	0.816	0.516
RAB6A	STX12	9606.ENSP00000311449	9606.ENSP00000363054	0	0	0	0	0.067	0.070	0	0.379	0.415
RAB6A	VPS45	9606.ENSP00000311449	9606.ENSP00000358126	0	0	0	0	0.065	0.205	0	0.446	0.552
RAB6A	SEC22B	9606.ENSP00000311449	9606.ENSP00000463393	0	0	0	0	0.072	0.177	0	0.506	0.590
RAB7A	VAMP3	9606.ENSP00000265062	9606.ENSP00000054666	0	0	0	0	0.102	0.068	0	0.537	0.579
RAB7A	TUBA4A	9606.ENSP00000265062	9606.ENSP00000248437	0	0	0	0	0.062	0.059	0.600	0.246	0.698
RAB7A	SORT1	9606.ENSP00000265062	9606.ENSP00000256637	0	0	0	0	0.117	0.057	0	0.507	0.554
RAB7A	SORL1	9606.ENSP00000265062	9606.ENSP00000260197	0	0	0	0	0.117	0.057	0	0.451	0.503
RAB7A	TUBB4A	9606.ENSP00000265062	9606.ENSP00000264071	0	0	0	0	0.062	0.059	0.600	0.148	0.659
RAB7A	VCP	9606.ENSP00000265062	9606.ENSP00000351777	0	0.002	0	0	0.090	0.167	0	0.382	0.491
RAB7A	STXBP3	9606.ENSP00000265062	9606.ENSP00000359025	0	0	0	0	0.091	0.344	0	0.257	0.518
RAB7A	SEC22B	9606.ENSP00000265062	9606.ENSP00000463393	0	0	0	0	0.127	0.061	0	0.484	0.541
RAB7A	VAPA	9606.ENSP00000265062	9606.ENSP00000345656	0	0	0	0	0.064	0	0	0.542	0.553
RAB7A	VDAC2	9606.ENSP00000265062	9606.ENSP00000361635	0	0	0	0	0.073	0.480	0	0.269	0.617
RAB7A	TUBB3	9606.ENSP00000265062	9606.ENSP00000320295	0	0	0	0	0.062	0.059	0.600	0.074	0.629
RAB7A	TFRC	9606.ENSP00000265062	9606.ENSP00000353224	0	0	0	0	0	0.131	0	0.626	0.661
RAB7A	TUBB2A	9606.ENSP00000265062	9606.ENSP00000369703	0	0	0	0	0.062	0.059	0.600	0.168	0.667
RAB7A	TUBB4B	9606.ENSP00000265062	9606.ENSP00000341289	0	0	0	0	0.073	0.059	0.600	0.165	0.670
RAB7A	TUBB	9606.ENSP00000265062	9606.ENSP00000339001	0	0	0	0	0.069	0.059	0.600	0.189	0.678
RAB7A	TUBA1A	9606.ENSP00000265062	9606.ENSP00000301071	0	0	0	0	0.092	0.059	0.600	0.260	0.713
RAB7A	RAB8B	9606.ENSP00000265062	9606.ENSP00000312734	0	0	0.438	0.851	0.096	0.679	0	0.768	0.748
RAB7A	STX12	9606.ENSP00000265062	9606.ENSP00000363054	0	0	0	0	0.085	0.115	0	0.760	0.789
RAB7A	STXBP1	9606.ENSP00000265062	9606.ENSP00000362399	0	0	0	0	0.091	0.609	0	0.469	0.794
RAB7A	VPS45	9606.ENSP00000265062	9606.ENSP00000358126	0	0	0	0	0.065	0.260	0	0.749	0.811
RAB7A	RAB8A	9606.ENSP00000265062	9606.ENSP00000300935	0	0	0.439	0.842	0.073	0.762	0	0.857	0.813
RAB8A	RALA	9606.ENSP00000300935	9606.ENSP00000005257	0	0	0.438	0.807	0.062	0.171	0.900	0.579	0.930
RAB8A	VAMP3	9606.ENSP00000300935	9606.ENSP00000054666	0	0	0	0	0	0.325	0	0.956	0.970
RAB8A	STX1B	9606.ENSP00000300935	9606.ENSP00000215095	0	0	0	0	0.062	0.172	0	0.402	0.495
RAB8A	STX1A	9606.ENSP00000300935	9606.ENSP00000222812	0	0	0	0	0.062	0.172	0	0.387	0.482
RAB8A	SNAP25	9606.ENSP00000300935	9606.ENSP00000254976	0	0	0	0	0.064	0.343	0	0.327	0.550
RAB8A	YWHAE	9606.ENSP00000300935	9606.ENSP00000264335	0	0	0	0	0.062	0.077	0.650	0.059	0.677
RAB8A	RHOC	9606.ENSP00000300935	9606.ENSP00000285735	0	0	0.295	0.765	0.108	0.609	0	0.422	0.690
RAB8A	STX12	9606.ENSP00000300935	9606.ENSP00000363054	0	0	0	0	0.053	0.056	0	0.384	0.401
RAB8A	SEC22B	9606.ENSP00000300935	9606.ENSP00000463393	0	0	0	0	0.063	0.104	0	0.440	0.489
RAB8A	VAPA	9606.ENSP00000300935	9606.ENSP00000345656	0	0	0	0	0.112	0.270	0	0.307	0.511
RAB8A	VPS45	9606.ENSP00000300935	9606.ENSP00000358126	0	0	0	0	0.063	0.244	0	0.391	0.531
RAB8A	RAC1	9606.ENSP00000300935	9606.ENSP00000348461	0	0	0	0.705	0.202	0.369	0	0.394	0.532
RAB8A	RRBP1	9606.ENSP00000300935	9606.ENSP00000367038	0	0	0	0	0	0.613	0	0	0.613
RAB8A	SCP2	9606.ENSP00000300935	9606.ENSP00000360569	0	0	0	0	0	0.619	0	0.055	0.624
RAB8A	YWHAZ	9606.ENSP00000300935	9606.ENSP00000379287	0	0	0	0	0.066	0.077	0.650	0.055	0.677
RAB8A	YWHAQ	9606.ENSP00000300935	9606.ENSP00000371267	0	0	0	0	0.062	0.077	0.650	0.061	0.677
RAB8A	STXBP1	9606.ENSP00000300935	9606.ENSP00000362399	0	0	0	0	0.062	0.625	0	0.456	0.792
RAB8A	STXBP3	9606.ENSP00000300935	9606.ENSP00000359025	0	0	0	0	0.082	0.287	0.650	0.386	0.840
RAB8A	TFRC	9606.ENSP00000300935	9606.ENSP00000353224	0	0	0	0	0	0.486	0	0.862	0.926
RAB8A	RAB8B	9606.ENSP00000300935	9606.ENSP00000312734	0	0	0.448	0.980	0	0.685	0.900	0.741	0.968
RAB8B	RALA	9606.ENSP00000312734	9606.ENSP00000005257	0	0	0.439	0.818	0.091	0.319	0	0.097	0.410
RAB8B	VAMP3	9606.ENSP00000312734	9606.ENSP00000054666	0	0	0	0	0.053	0.114	0	0.365	0.421
RAB8B	STX1B	9606.ENSP00000312734	9606.ENSP00000215095	0	0	0	0	0.062	0.172	0	0.338	0.440
RAB8B	STX1A	9606.ENSP00000312734	9606.ENSP00000222812	0	0	0	0	0.062	0.172	0	0.338	0.440
RAB8B	SNAP25	9606.ENSP00000312734	9606.ENSP00000254976	0	0	0	0	0.064	0.343	0	0.143	0.426
RAB8B	RHOC	9606.ENSP00000312734	9606.ENSP00000285735	0	0	0.282	0.785	0.133	0.609	0	0.302	0.685
RAB8B	VPS45	9606.ENSP00000312734	9606.ENSP00000358126	0	0	0	0	0.063	0.244	0	0.254	0.425
RAB8B	SEC22B	9606.ENSP00000312734	9606.ENSP00000463393	0	0	0	0	0.063	0.104	0	0.375	0.430
RAB8B	RAC1	9606.ENSP00000312734	9606.ENSP00000348461	0	0	0	0.714	0.064	0.369	0	0.303	0.432
RAB8B	STXBP3	9606.ENSP00000312734	9606.ENSP00000359025	0	0	0	0	0.065	0.287	0	0.232	0.443
RAB8B	VAMP1	9606.ENSP00000312734	9606.ENSP00000379602	0	0	0	0	0	0.353	0	0.201	0.460
RAB8B	VIM	9606.ENSP00000312734	9606.ENSP00000446007	0	0	0	0	0	0.308	0	0.537	0.665
RAB8B	TUBB2A	9606.ENSP00000312734	9606.ENSP00000369703	0	0	0	0	0	0.354	0	0.630	0.750
RAB8B	TUBB	9606.ENSP00000312734	9606.ENSP00000339001	0	0	0	0	0	0.400	0	0.630	0.768
RAB8B	STXBP1	9606.ENSP00000312734	9606.ENSP00000362399	0	0	0	0	0.062	0.625	0	0.438	0.785
RAB9A	VAMP3	9606.ENSP00000420127	9606.ENSP00000054666	0	0	0	0	0.084	0.111	0.600	0.291	0.738
RAB9A	VPS45	9606.ENSP00000420127	9606.ENSP00000358126	0	0	0	0	0.065	0.260	0	0.384	0.536
RAB9A	STXBP3	9606.ENSP00000420127	9606.ENSP00000359025	0	0	0	0	0.091	0.344	0	0.287	0.538
RAB9A	STXBP1	9606.ENSP00000420127	9606.ENSP00000362399	0	0	0	0	0.091	0.344	0	0.244	0.510
RAB9A	STX12	9606.ENSP00000420127	9606.ENSP00000363054	0	0	0	0	0.064	0.175	0	0.420	0.513
RAC1	RALA	9606.ENSP00000348461	9606.ENSP00000005257	0	0	0	0.720	0.074	0.150	0.900	0.453	0.924
RAC1	TUBA4A	9606.ENSP00000348461	9606.ENSP00000248437	0	0	0	0	0.052	0.354	0	0.177	0.452
RAC1	TUBB4A	9606.ENSP00000348461	9606.ENSP00000264071	0	0	0	0	0	0.212	0	0.505	0.594
